Running with TEMP=0.0, sub_array_index=34
Changed working directory to: /panfs/compbio/users/xran2/wen/JX/02-AI-BioDomain/git_folder
Processing array index 34: rows 16500 to 16999
GO Term: Negative Regulation Of Potassium Ion Transmembrane Transporter Activity -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Positive Regulation Of Mrna Binding -> Biodomain: Proteostasis, Epigenetic, RNA Spliceosome, Autophagy, Unknown
GO Term: Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore -> Biodomain: Cell Cycle, Apoptosis, Structural Stabilization, Unknown, Proteostasis
GO Term: Negative Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore -> Biodomain: Cell Cycle, Apoptosis, Epigenetic, Proteostasis, Tau Homeostasis
GO Term: Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Structural Stabilization, DNA Repair
GO Term: Deactivation Of Mitotic Spindle Assembly Checkpoint -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Negative Regulation Of Amyloid-Beta Formation -> Biodomain: APP Metabolism, Proteostasis, Endolysosome, Synapse, Immune Response
GO Term: Positive Regulation Of Male Mating Behavior -> Biodomain: Unknown, Epigenetic, DNA Repair, Autophagy, Cell Cycle
GO Term: Negative Regulation Of Ripoptosome Assembly Involved In Necroptotic Process -> Biodomain: Apoptosis, Proteostasis, Cell Cycle, Immune Response, Endolysosome
GO Term: Riboflavin Binding -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Lipid Metabolism, Proteostasis, Unknown
GO Term: Regulation Of Mitochondrial Membrane Permeability Involved In Programmed Necrotic Cell Death -> Biodomain: Mitochondrial Metabolism, Apoptosis, Oxidative Stress, Proteostasis, Autophagy
GO Term: Negative Regulation Of Stem Cell Population Maintenance -> Biodomain: Cell Cycle, Apoptosis, Epigenetic, Unknown, Proteostasis
GO Term: Positive Regulation Of Stem Cell Population Maintenance -> Biodomain: Cell Cycle, Autophagy, Epigenetic, Proteostasis, Oxidative Stress
GO Term: Negative Regulation Of Mesenchymal Stem Cell Proliferation -> Biodomain: Cell Cycle, Immune Response, Apoptosis, Proteostasis, Endolysosome
GO Term: Positive Regulation Of Mesenchymal Stem Cell Proliferation -> Biodomain: Cell Cycle, Neurogenesis, Immune Response, Structural Stabilization, Unknown
GO Term: Protein Localization To Cell Leading Edge -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Endolysosome, Tau Homeostasis
GO Term: Regulation Of Protein Localization To Synapse -> Biodomain: Synapse, Proteostasis, Structural Stabilization, Endolysosome, Tau Homeostasis
GO Term: Positive Regulation Of Protein Localization To Synapse -> Biodomain: Synapse, Proteostasis, Structural Stabilization, Cellular Process, APP Metabolism
GO Term: L-Alpha-Amino Acid Transmembrane Transport -> Biodomain: Proteostasis, Endolysosome, Synapse, Autophagy, Oxidative Stress
GO Term: Chloride Transmembrane Transport -> Biodomain: Synapse, Proteostasis, Oxidative Stress, Endolysosome, Vasculature
GO Term: Protein Localization To Mitotic Spindle -> Biodomain: Cell Cycle, Apoptosis, Structural Stabilization, Proteostasis, Unknown
GO Term: Regulatory T Cell Apoptotic Process -> Biodomain: Apoptosis, Immune Response, Proteostasis, Endolysosome, Oxidative Stress
GO Term: Cytotoxic T Cell Pyroptotic Cell Death -> Biodomain: Immune Response, Apoptosis, Oxidative Stress, Autophagy, Proteostasis
GO Term: Regulation Of Sperm Capacitation -> Biodomain: Unknown, Cell Cycle, Autophagy, Proteostasis, Apoptosis
GO Term: Negative Regulation Of Sperm Capacitation -> Biodomain: Unknown, Proteostasis, Autophagy, Cell Cycle, Apoptosis
GO Term: Positive Regulation Of Sperm Capacitation -> Biodomain: Unknown, Cell Cycle, Autophagy, Immune Response, Proteostasis
GO Term: Acetyltransferase Complex -> Biodomain: Epigenetic, Proteostasis, Tau Homeostasis, APP Metabolism, Autophagy
GO Term: Catalytic Complex -> Biodomain: Proteostasis, APP Metabolism, Oxidative Stress, Endolysosome, Autophagy
GO Term: Transmembrane Transporter Complex -> Biodomain: Synapse, APP Metabolism, Mitochondrial Metabolism, Metal Binding and Homeostasis, Lipid Metabolism
GO Term: Regulation Of Protein Autoubiquitination -> Biodomain: Proteostasis, Autophagy, Tau Homeostasis, APP Metabolism, Endolysosome
GO Term: Positive Regulation Of Protein Autoubiquitination -> Biodomain: Proteostasis, Autophagy, APP Metabolism, Tau Homeostasis, Cell Cycle
GO Term: Lysosomal Hops Complex -> Biodomain: Endolysosome, Autophagy, Proteostasis, APP Metabolism, Immune Response
GO Term: Regulation Of Apoptotic Dna Fragmentation -> Biodomain: Apoptosis, Oxidative Stress, Immune Response, Proteostasis, DNA Repair
GO Term: Negative Regulation Of Apoptotic Dna Fragmentation -> Biodomain: Apoptosis, DNA Repair, Proteostasis, Cell Cycle, Epigenetic
GO Term: Positive Regulation Of Apoptotic Dna Fragmentation -> Biodomain: Apoptosis, Tau Homeostasis, Proteostasis, DNA Repair, Oxidative Stress
GO Term: Regulation Of Organelle Transport Along Microtubule -> Biodomain: Tau Homeostasis, Synapse, Mitochondrial Metabolism, Autophagy, Proteostasis
GO Term: Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel -> Biodomain: Synapse, Proteostasis, Oxidative Stress, Apoptosis, Structural Stabilization
GO Term: Positive Regulation Of Protein K63-Linked Ubiquitination -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Positive Regulation Of Protein K48-Linked Ubiquitination -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Regulation Of Protein Monoubiquitination -> Biodomain: Proteostasis, Endolysosome, Autophagy, Immune Response, APP Metabolism
GO Term: Positive Regulation Of Protein Monoubiquitination -> Biodomain: Proteostasis, Tau Homeostasis, Endolysosome, APP Metabolism, Autophagy
GO Term: Positive Regulation Of Protein Linear Polyubiquitination -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Regulation Of Intracellular Signal Transduction -> Biodomain: Immune Response, Tau Homeostasis, Proteostasis, Apoptosis, Synapse
GO Term: Negative Regulation Of Intracellular Signal Transduction -> Biodomain: Tau Homeostasis, Synapse, Proteostasis, Apoptosis, Immune Response
GO Term: Positive Regulation Of Intracellular Signal Transduction -> Biodomain: Tau Homeostasis, APP Metabolism, Proteostasis, Synapse, Oxidative Stress
GO Term: Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus -> Biodomain: Vasculature, Immune Response, Unknown, Proteostasis, Oxidative Stress
GO Term: Positive Regulation Of Catalase Activity -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Apoptosis, Tau Homeostasis
GO Term: Serine/Threonine Protein Kinase Complex -> Biodomain: Tau Homeostasis, Proteostasis, Oxidative Stress, Apoptosis, Mitochondrial Metabolism
GO Term: Endoribonuclease Complex -> Biodomain: Proteostasis, RNA Spliceosome, Autophagy, Apoptosis, Oxidative Stress
GO Term: 5'-Adenylyl Sulfate Transmembrane Transport -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Metal Binding and Homeostasis, Endolysosome, Proteostasis
GO Term: 3'-Phospho-5'-Adenylyl Sulfate Transmembrane Transport -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Endolysosome
GO Term: Gmp Reductase Complex -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Unknown, Lipid Metabolism
GO Term: H4 Histone Acetyltransferase Complex -> Biodomain: Epigenetic, Proteostasis, DNA Repair, Cell Cycle, Unknown
GO Term: Regulation Of Neutrophil Activation -> Biodomain: Immune Response, Vasculature, Oxidative Stress, Proteostasis, Endolysosome
GO Term: Negative Regulation Of Neutrophil Activation -> Biodomain: Immune Response, Oxidative Stress, Vasculature, Endolysosome, Proteostasis
GO Term: Positive Regulation Of Neutrophil Activation -> Biodomain: Immune Response, Oxidative Stress, Endolysosome, Vasculature, Proteostasis
GO Term: Negative Regulation Of Eosinophil Activation -> Biodomain: Immune Response, Unknown, Proteostasis, Endolysosome, Autophagy
GO Term: Protein Localization To Nucleolus -> Biodomain: Proteostasis, Epigenetic, DNA Repair, Cell Cycle, Apoptosis
GO Term: Proton Transmembrane Transport -> Biodomain: Endolysosome, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Silver Ion Transmembrane Transport -> Biodomain: Metal Binding and Homeostasis, Endolysosome, Oxidative Stress, Proteostasis, Autophagy
GO Term: Carnitine Transmembrane Transport -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Autophagy, Proteostasis
GO Term: Heterotrimeric G-Protein Complex Assembly -> Biodomain: Proteostasis, Synapse, APP Metabolism, Tau Homeostasis, Cell Cycle
GO Term: Positive Regulation Of Large Conductance Calcium-Activated Potassium Channel Activity -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Negative Regulation Of Anti-Mullerian Hormone Signaling Pathway -> Biodomain: Proteostasis, Immune Response, Synapse, Oxidative Stress, Cell Cycle
GO Term: Immune Response Involved In Response To Exogenous Dsrna -> Biodomain: Immune Response, Oxidative Stress, Proteostasis, Endolysosome, Autophagy
GO Term: O-Acyl-L-Carnitine Transmembrane Transport -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Response To Fluoride -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Endolysosome
GO Term: Cellular Response To Fluoride -> Biodomain: Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Apoptosis, Metal Binding and Homeostasis
GO Term: Regulation Of Neutrophil Migration -> Biodomain: Immune Response, Vasculature, Endolysosome, Oxidative Stress, Proteostasis
GO Term: Negative Regulation Of Neutrophil Migration -> Biodomain: Immune Response, Vasculature, Proteostasis, Oxidative Stress, Apoptosis
GO Term: Positive Regulation Of Neutrophil Migration -> Biodomain: Immune Response, Vasculature, Endolysosome, Oxidative Stress, Lipid Metabolism
GO Term: Assembly Of Large Subunit Precursor Of Preribosome -> Biodomain: Proteostasis, Mitochondrial Metabolism, Synapse, Autophagy, Endolysosome
GO Term: Regulation Of Mrna Stability Involved In Cellular Response To Uv -> Biodomain: Oxidative Stress, Proteostasis, Immune Response, Apoptosis, DNA Repair
GO Term: Regulation Of Membrane Hyperpolarization -> Biodomain: Synapse, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Endolysosome
GO Term: Negative Regulation Of Membrane Hyperpolarization -> Biodomain: Synapse, Oxidative Stress, Metal Binding and Homeostasis, Structural Stabilization, Proteostasis
GO Term: Positive Regulation Of Membrane Hyperpolarization -> Biodomain: Synapse, Structural Stabilization, Tau Homeostasis, Oxidative Stress, Proteostasis
GO Term: 1-Phosphatidyl-1D-Myo-Inositol 4,5-Bisphosphate Metabolic Process -> Biodomain: Lipid Metabolism, APP Metabolism, Autophagy, Endolysosome, Synapse
GO Term: 1-Phosphatidyl-1D-Myo-Inositol 4,5-Bisphosphate Biosynthetic Process -> Biodomain: Lipid Metabolism, APP Metabolism, Endolysosome, Autophagy, Synapse
GO Term: Kinociliary Basal Body -> Biodomain: Structural Stabilization, Synapse, Tau Homeostasis, Proteostasis, Unknown
GO Term: Calcium Ion Import Into Cytosol -> Biodomain: Oxidative Stress, Synapse, Apoptosis, Mitochondrial Metabolism, Proteostasis
GO Term: Regulation Of Glucose Mediated Signaling Pathway -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Endolysosome, Autophagy
GO Term: Positive Regulation Of Glucose Mediated Signaling Pathway -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Endolysosome
GO Term: Regulation Of Axon Guidance -> Biodomain: Synapse, Structural Stabilization, Tau Homeostasis, Proteostasis, Endolysosome
GO Term: Positive Regulation Of Axon Guidance -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Carbon Dioxide Binding -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Lipid Metabolism, Metal Binding and Homeostasis
GO Term: Negative Regulation Of Rna Biosynthetic Process -> Biodomain: Epigenetic, DNA Repair, Proteostasis, Cell Cycle, Autophagy
GO Term: Positive Regulation Of Rna Biosynthetic Process -> Biodomain: Epigenetic, Tau Homeostasis, Proteostasis, Synapse, Immune Response
GO Term: Protein Localization To Pericentric Heterochromatin -> Biodomain: Epigenetic, DNA Repair, Proteostasis, Cell Cycle, Structural Stabilization
GO Term: Regulation Of Receptor Localization To Synapse -> Biodomain: Synapse, Proteostasis, Tau Homeostasis, Endolysosome, Structural Stabilization
GO Term: Positive Regulation Of Receptor Localization To Synapse -> Biodomain: Synapse, Proteostasis, Structural Stabilization, Endolysosome, APP Metabolism
GO Term: Mitochondrial Outer Membrane Permeabilization Involved In Programmed Cell Death -> Biodomain: Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Regulation Of Nad Metabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism
GO Term: Respiratory Basal Cell Differentiation -> Biodomain: Unknown, Autophagy, Apoptosis, Cell Cycle, Proteostasis
GO Term: Regulation Of Neuroblast Proliferation -> Biodomain: Cell Cycle, Epigenetic, Structural Stabilization, Synapse, Tau Homeostasis
GO Term: Gaba Receptor Complex -> Biodomain: Synapse, Proteostasis, Oxidative Stress, Immune Response, Endolysosome
GO Term: Gaba-A Receptor Complex -> Biodomain: Synapse, Proteostasis, Structural Stabilization, Endolysosome, Immune Response
GO Term: G Protein-Coupled Gaba Receptor Complex -> Biodomain: Synapse, Proteostasis, Lipid Metabolism, Endolysosome, Immune Response
GO Term: Positive Regulation Of Prolactin Secretion -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Negative Regulation Of Skeletal Muscle Satellite Cell Proliferation -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Oxidative Stress, Autophagy
GO Term: Negative Regulation Of Satellite Cell Differentiation -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Structural Stabilization, Unknown
GO Term: Positive Regulation Of Skeletal Muscle Satellite Cell Differentiation -> Biodomain: Cell Cycle, Immune Response, Proteostasis, Autophagy, Apoptosis
GO Term: Positive Regulation Of Growth Factor Dependent Skeletal Muscle Satellite Cell Proliferation -> Biodomain: Cell Cycle, Proteostasis, Immune Response, Autophagy, APP Metabolism
GO Term: Negative Regulation Of Proteoglycan Biosynthetic Process -> Biodomain: Proteostasis, APP Metabolism, Synapse, Immune Response, Endolysosome
GO Term: Positive Regulation Of Proteoglycan Biosynthetic Process -> Biodomain: APP Metabolism, Proteostasis, Synapse, Lipid Metabolism, Endolysosome
GO Term: Negative Regulation Of Chondrocyte Proliferation -> Biodomain: Immune Response, Cell Cycle, Apoptosis, Unknown, Proteostasis
GO Term: Positive Regulation Of Chondrocyte Proliferation -> Biodomain: Cell Cycle, Structural Stabilization, Unknown, Proteostasis, Autophagy
GO Term: Dendritic Filopodium -> Biodomain: Synapse, Tau Homeostasis, Structural Stabilization, Proteostasis, Endolysosome
GO Term: Apoptotic Process Involved In Development -> Biodomain: Apoptosis, Cell Cycle, Oxidative Stress, Tau Homeostasis, Mitochondrial Metabolism
GO Term: Regulation Of Lamellipodium Organization -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Mitochondrial Metabolism, Tau Homeostasis
GO Term: Positive Regulation Of Lamellipodium Organization -> Biodomain: Synapse, Immune Response, Structural Stabilization, Proteostasis, Autophagy
GO Term: Regulation Of Lens Fiber Cell Differentiation -> Biodomain: Unknown, Structural Stabilization, Cell Cycle, Proteostasis, Autophagy
GO Term: Negative Regulation Of Lens Fiber Cell Differentiation -> Biodomain: Proteostasis, Cell Cycle, Apoptosis, Structural Stabilization, Unknown
GO Term: Positive Regulation Of Lens Fiber Cell Differentiation -> Biodomain: APP Metabolism, Cell Cycle, Proteostasis, Structural Stabilization, Autophagy
GO Term: Regulation Of Cell Cycle G2/M Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, DNA Repair, Autophagy
GO Term: Negative Regulation Of Cell Cycle G2/M Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, DNA Repair, Oxidative Stress
GO Term: Positive Regulation Of Cell Cycle G2/M Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Oxidative Stress, Epigenetic
GO Term: Positive Regulation Of Chondrocyte Development -> Biodomain: Unknown, Cell Cycle, Immune Response, Structural Stabilization, Autophagy
GO Term: Skeletal Muscle Satellite Cell Migration -> Biodomain: Structural Stabilization, Autophagy, Immune Response, Proteostasis, Unknown
GO Term: Gtpase Activator Complex -> Biodomain: Proteostasis, Synapse, Autophagy, Tau Homeostasis, Oxidative Stress
GO Term: Late Endosome To Lysosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, APP Metabolism, Synapse
GO Term: Mitochondrial Large Ribosomal Subunit Assembly -> Biodomain: Mitochondrial Metabolism, Proteostasis, Endolysosome, RNA Spliceosome, Oxidative Stress
GO Term: Regulation Of Synaptic Vesicle Transport -> Biodomain: Synapse, Endolysosome, Proteostasis, Autophagy, Structural Stabilization
GO Term: Regulation Of Cell Cycle G1/S Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Epigenetic, DNA Repair
GO Term: Negative Regulation Of Cell Cycle G1/S Phase Transition -> Biodomain: Cell Cycle, Apoptosis, DNA Repair, Proteostasis, Autophagy
GO Term: Positive Regulation Of Cell Cycle G1/S Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Epigenetic, DNA Repair
GO Term: Regulation Of Skeletal Muscle Fiber Differentiation -> Biodomain: Proteostasis, Apoptosis, Autophagy, Cell Cycle, Oxidative Stress
GO Term: Positive Regulation Of Skeletal Muscle Fiber Differentiation -> Biodomain: Proteostasis, Cell Cycle, Apoptosis, Structural Stabilization, Unknown
GO Term: Negative Regulation Of Protein Localization To Microtubule -> Biodomain: Tau Homeostasis, Proteostasis, Structural Stabilization, Synapse, Autophagy
GO Term: Negative Regulation Of Late Endosome To Lysosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, Immune Response, APP Metabolism
GO Term: Positive Regulation Of Late Endosome To Lysosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, APP Metabolism, Immune Response
GO Term: Regulation Of Nuclear Migration Along Microtubule -> Biodomain: Tau Homeostasis, Structural Stabilization, Proteostasis, Synapse, Endolysosome
GO Term: Positive Regulation Of Mitotic Spindle Elongation -> Biodomain: Cell Cycle, Mitotic Sister Chromatid Segregation, Structural Stabilization, Proteostasis, Apoptosis
GO Term: Regulation Of Neuronal Signal Transduction -> Biodomain: Synapse, Oxidative Stress, Structural Stabilization, Immune Response, Proteostasis
GO Term: Microtubule Cytoskeleton Organization Involved In Mitosis -> Biodomain: Cell Cycle, Tau Homeostasis, Structural Stabilization, Apoptosis, Proteostasis
GO Term: Regulation Of Non-Motile Cilium Assembly -> Biodomain: Proteostasis, Endolysosome, Autophagy, Synapse, Tau Homeostasis
GO Term: Negative Regulation Of Non-Motile Cilium Assembly -> Biodomain: Endolysosome, Proteostasis, Autophagy, Synapse, Immune Response
GO Term: Positive Regulation Of Non-Motile Cilium Assembly -> Biodomain: Proteostasis, Autophagy, Synapse, Endolysosome, Structural Stabilization
GO Term: Propionyl-Coa Metabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis
GO Term: Propionyl-Coa Catabolic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy
GO Term: Propionyl-Coa Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, APP Metabolism
GO Term: Regulation Of Retina Development In Camera-Type Eye -> Biodomain: Vasculature, Synapse, Structural Stabilization, Endolysosome, Immune Response
GO Term: Negative Regulation Of Amacrine Cell Differentiation -> Biodomain: Synapse, Tau Homeostasis, Endolysosome, Proteostasis, Structural Stabilization
GO Term: Positive Regulation Of Amacrine Cell Differentiation -> Biodomain: Synapse, Tau Homeostasis, Proteostasis, Endolysosome, Cell Cycle
GO Term: Regulation Of Response To Oxidative Stress -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Apoptosis, Proteostasis, Autophagy
GO Term: Negative Regulation Of Response To Oxidative Stress -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Endolysosome, Autophagy
GO Term: Positive Regulation Of Response To Oxidative Stress -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis
GO Term: Protein Localization To Astral Microtubule -> Biodomain: Structural Stabilization, Apoptosis, Proteostasis, Tau Homeostasis, Cell Cycle
GO Term: Protein Localization To Spindle Microtubule -> Biodomain: Structural Stabilization, Tau Homeostasis, Proteostasis, Cell Cycle, Autophagy
GO Term: Regulation Of Mirna Transcription -> Biodomain: Epigenetic, Proteostasis, Synapse, Immune Response, APP Metabolism
GO Term: Negative Regulation Of Mirna Transcription -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Positive Regulation Of Mirna Transcription -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Terminal Web Assembly -> Biodomain: Structural Stabilization, Synapse, Proteostasis, Tau Homeostasis, Endolysosome
GO Term: Regulation Of Postsynaptic Density Protein 95 Clustering -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Endolysosome, APP Metabolism
GO Term: Negative Regulation Of Autophagosome Assembly -> Biodomain: Autophagy, Proteostasis, Endolysosome, Structural Stabilization, APP Metabolism
GO Term: Regulation Of Supramolecular Fiber Organization -> Biodomain: Tau Homeostasis, Proteostasis, APP Metabolism, Autophagy, Synapse
GO Term: Negative Regulation Of Supramolecular Fiber Organization -> Biodomain: Tau Homeostasis, Proteostasis, APP Metabolism, Synapse, Autophagy
GO Term: Positive Regulation Of Supramolecular Fiber Organization -> Biodomain: Tau Homeostasis, Proteostasis, APP Metabolism, Structural Stabilization, Synapse
GO Term: Regulation Of Melanosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, Synapse, Structural Stabilization
GO Term: Positive Regulation Of Melanosome Transport -> Biodomain: Synapse, Endolysosome, Proteostasis, Autophagy, Structural Stabilization
GO Term: Protein Kinase Complex -> Biodomain: Tau Homeostasis, Proteostasis, Synapse, Oxidative Stress, Apoptosis
GO Term: Pyruvate Kinase Complex -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Endolysosome
GO Term: Positive Regulation Of Neuroepithelial Cell Differentiation -> Biodomain: Structural Stabilization, Synapse, Endolysosome, Proteostasis, Autophagy
GO Term: Regulation Of Protein Polyubiquitination -> Biodomain: Proteostasis, Autophagy, APP Metabolism, Endolysosome, Immune Response
GO Term: Negative Regulation Of Protein Polyubiquitination -> Biodomain: Proteostasis, Tau Homeostasis, Autophagy, APP Metabolism, Endolysosome
Saved results to: Experiment/DeepSeek/01-Reference_free/04-AD_temp/Unknown_Temp_0.0/go_biodomain_results_part_34.csv
Logged runtime to: Experiment/DeepSeek/01-Reference_free/04-AD_temp/Unknown_Temp_0.0/runtime_log.csv
