Running with TEMP=0.5, sub_array_index=34
Changed working directory to: /panfs/compbio/users/xran2/wen/JX/02-AI-BioDomain/git_folder
Processing array index 34: rows 16500 to 16999
GO Term: Negative Regulation Of Potassium Ion Transmembrane Transporter Activity -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Protein Localization To Bicellular Tight Junction -> Biodomain: Vasculature, Structural Stabilization, Proteostasis, Immune Response, Endolysosome
GO Term: Mitotic Cytokinetic Process -> Biodomain: Cell Cycle, Structural Stabilization, Apoptosis, Proteostasis, DNA Repair
GO Term: Regulation Of Mitotic Cytokinesis -> Biodomain: Cell Cycle, Apoptosis, Structural Stabilization, Proteostasis, Autophagy
GO Term: Protein Localization To Cell Junction -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Endolysosome, APP Metabolism
GO Term: Positive Regulation Of Mrna Binding -> Biodomain: Proteostasis, RNA Spliceosome, Epigenetic, Synapse, Tau Homeostasis
GO Term: Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore -> Biodomain: Cell Cycle, Apoptosis, DNA Repair, Proteostasis, Structural Stabilization
GO Term: Negative Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore -> Biodomain: Cell Cycle, Apoptosis, Tau Homeostasis, Structural Stabilization, Proteostasis
GO Term: Positive Regulation Of Attachment Of Mitotic Spindle Microtubules To Kinetochore -> Biodomain: Cell Cycle, Apoptosis, DNA Repair, Oxidative Stress, Structural Stabilization
GO Term: Deactivation Of Mitotic Spindle Assembly Checkpoint -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Negative Regulation Of Amyloid-Beta Formation -> Biodomain: APP Metabolism, Proteostasis, Endolysosome, Autophagy, Synapse
GO Term: Positive Regulation Of Male Mating Behavior -> Biodomain: Synapse, Endolysosome, Proteostasis, Epigenetic, Immune Response
GO Term: Negative Regulation Of Ripoptosome Assembly Involved In Necroptotic Process -> Biodomain: Apoptosis, Proteostasis, Immune Response, Cell Cycle, Autophagy
GO Term: Riboflavin Binding -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism
GO Term: Regulation Of Mitochondrial Membrane Permeability Involved In Programmed Necrotic Cell Death -> Biodomain: Mitochondrial Metabolism, Apoptosis, Oxidative Stress, Proteostasis, Autophagy
GO Term: Negative Regulation Of Stem Cell Population Maintenance -> Biodomain: Stem Cell Biology, Neurogenesis, Developmental Biology, Cell Death, Epigenetic
GO Term: Positive Regulation Of Stem Cell Population Maintenance -> Biodomain: Stem Cell Population Maintenance, Developmental Process, Regulation of Biological Process, Cell Cycle, Apoptosis
GO Term: Negative Regulation Of Mesenchymal Stem Cell Proliferation -> Biodomain: Immune Response, Cell Cycle, Apoptosis, Proteostasis, Structural Stabilization
GO Term: Positive Regulation Of Mesenchymal Stem Cell Proliferation -> Biodomain: Stem Cell Biology, Immune Response, Neurogenesis, Cell Cycle, Structural Stabilization
GO Term: Protein Localization To Cell Leading Edge -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Tau Homeostasis, Immune Response
GO Term: Regulation Of Protein Localization To Synapse -> Biodomain: Synapse, Proteostasis, APP Metabolism, Tau Homeostasis, Structural Stabilization
GO Term: Positive Regulation Of Protein Localization To Synapse -> Biodomain: Synapse, Proteostasis, Structural Stabilization, APP Metabolism, Tau Homeostasis
GO Term: L-Alpha-Amino Acid Transmembrane Transport -> Biodomain: Proteostasis, Mitochondrial Metabolism, Lipid Metabolism, Endolysosome, Synapse
GO Term: Chloride Transmembrane Transport -> Biodomain: Synapse, Proteostasis, Endolysosome, Autophagy, Oxidative Stress
GO Term: Protein Localization To Mitotic Spindle -> Biodomain: Cell Cycle, Tau Homeostasis, Structural Stabilization, Apoptosis, Proteostasis
GO Term: Regulatory T Cell Apoptotic Process -> Biodomain: Immune Response, Apoptosis, Endolysosome, Proteostasis, Mitochondrial Metabolism
GO Term: Cytotoxic T Cell Pyroptotic Cell Death -> Biodomain: Immune Response, Apoptosis, Oxidative Stress, Endolysosome, Proteostasis
GO Term: Regulation Of Sperm Capacitation -> Biodomain: Proteostasis, Cell Cycle, Autophagy, Lipid Metabolism, Endolysosome
GO Term: Negative Regulation Of Sperm Capacitation -> Biodomain: Proteostasis, Apoptosis, Autophagy, Cell Cycle, Epigenetic
GO Term: Positive Regulation Of Sperm Capacitation -> Biodomain: Proteostasis, Oxidative Stress, Synapse, Metal Binding and Homeostasis, Lipid Metabolism
GO Term: Acetyltransferase Complex -> Biodomain: Tau Homeostasis, Proteostasis, Epigenetic, Mitochondrial Metabolism, Autophagy
GO Term: Catalytic Complex -> Biodomain: Proteostasis, APP Metabolism, Endolysosome, Oxidative Stress, Mitochondrial Metabolism
GO Term: Transmembrane Transporter Complex -> Biodomain: Proteostasis, Synapse, Endolysosome, Oxidative Stress, Metal Binding and Homeostasis
GO Term: Regulation Of Protein Autoubiquitination -> Biodomain: Proteostasis, Autophagy, Endolysosome, APP Metabolism, Tau Homeostasis
GO Term: Positive Regulation Of Protein Autoubiquitination -> Biodomain: Proteostasis, Autophagy, APP Metabolism, Tau Homeostasis, Oxidative Stress
GO Term: Lysosomal Hops Complex -> Biodomain: Endolysosome, Autophagy, Proteostasis, APP Metabolism, Synapse
GO Term: Regulation Of Apoptotic Dna Fragmentation -> Biodomain: Apoptosis, DNA Repair, Proteostasis, Endolysosome, Oxidative Stress
GO Term: Negative Regulation Of Apoptotic Dna Fragmentation -> Biodomain: Apoptosis, DNA Repair, Oxidative Stress, Proteostasis, Mitochondrial Metabolism
GO Term: Positive Regulation Of Apoptotic Dna Fragmentation -> Biodomain: Apoptosis, Tau Homeostasis, Proteostasis, Oxidative Stress, Mitochondrial Metabolism
GO Term: Regulation Of Organelle Transport Along Microtubule -> Biodomain: Tau Homeostasis, Synapse, Proteostasis, Mitochondrial Metabolism, Autophagy
GO Term: Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel -> Biodomain: Synapse, Metal Binding and Homeostasis, Oxidative Stress, Proteostasis, Apoptosis
GO Term: Positive Regulation Of Protein K63-Linked Ubiquitination -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Positive Regulation Of Protein K48-Linked Ubiquitination -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Regulation Of Protein Monoubiquitination -> Biodomain: Proteostasis, Endolysosome, APP Metabolism, Immune Response, Autophagy
GO Term: Positive Regulation Of Protein Monoubiquitination -> Biodomain: Proteostasis, Autophagy, Endolysosome, Immune Response, Tau Homeostasis
GO Term: Positive Regulation Of Protein Linear Polyubiquitination -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Regulation Of Intracellular Signal Transduction -> Biodomain: Tau Homeostasis, APP Metabolism, Synapse, Immune Response, Oxidative Stress
GO Term: Negative Regulation Of Intracellular Signal Transduction -> Biodomain: Tau Homeostasis, Proteostasis, Synapse, Oxidative Stress, Immune Response
GO Term: Positive Regulation Of Intracellular Signal Transduction -> Biodomain: Immune Response, Oxidative Stress, Apoptosis, Synapse, Proteostasis
GO Term: Negative Regulation Of Cellular Response To Vascular Endothelial Growth Factor Stimulus -> Biodomain: Vasculature, Immune Response, Proteostasis, Endolysosome, Oxidative Stress
GO Term: Positive Regulation Of Catalase Activity -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Lipid Metabolism, Autophagy
GO Term: Serine/Threonine Protein Kinase Complex -> Biodomain: Proteostasis, Tau Homeostasis, Apoptosis, Oxidative Stress, Synapse
GO Term: Endoribonuclease Complex -> Biodomain: Proteostasis, RNA Spliceosome, Autophagy, Endolysosome, Synapse
GO Term: 5'-Adenylyl Sulfate Transmembrane Transport -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism
GO Term: 3'-Phospho-5'-Adenylyl Sulfate Transmembrane Transport -> Biodomain: APP Metabolism, Oxidative Stress, Endolysosome, Proteostasis, Metal Binding and Homeostasis
GO Term: Gmp Reductase Complex -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, APP Metabolism
GO Term: H4 Histone Acetyltransferase Complex -> Biodomain: Epigenetic, Proteostasis, Autophagy, DNA Repair, Apoptosis
GO Term: Regulation Of Neutrophil Activation -> Biodomain: Immune Response, Oxidative Stress, Endolysosome, Apoptosis, Autophagy
GO Term: Negative Regulation Of Neutrophil Activation -> Biodomain: Immune Response, Vasculature, Proteostasis, Oxidative Stress, Endolysosome
GO Term: Positive Regulation Of Neutrophil Activation -> Biodomain: Immune Response, Apoptosis, Oxidative Stress, Vasculature, Cell Cycle
GO Term: Negative Regulation Of Eosinophil Activation -> Biodomain: Immune Response, Proteostasis, Apoptosis, Endolysosome, Autophagy
GO Term: Protein Localization To Nucleolus -> Biodomain: Proteostasis, RNA Spliceosome, Oxidative Stress, DNA Repair, Autophagy
GO Term: Proton Transmembrane Transport -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Endolysosome, Autophagy, Proteostasis
GO Term: Silver Ion Transmembrane Transport -> Biodomain: Metal Binding and Homeostasis, Oxidative Stress, Proteostasis, Autophagy, Endolysosome
GO Term: Carnitine Transmembrane Transport -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Proteostasis, Oxidative Stress, Endolysosome
GO Term: Heterotrimeric G-Protein Complex Assembly -> Biodomain: Synapse, Immune Response, Proteostasis, APP Metabolism, Endolysosome
GO Term: Positive Regulation Of Large Conductance Calcium-Activated Potassium Channel Activity -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Negative Regulation Of Anti-Mullerian Hormone Signaling Pathway -> Biodomain: Proteostasis, Autophagy, Apoptosis, Cell Cycle, Immune Response
GO Term: Immune Response Involved In Response To Exogenous Dsrna -> Biodomain: Immune Response, APP Metabolism, Tau Homeostasis, Endolysosome, Oxidative Stress
GO Term: O-Acyl-L-Carnitine Transmembrane Transport -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Endolysosome
GO Term: Response To Fluoride -> Biodomain: Oxidative Stress, Proteostasis, Mitochondrial Metabolism, Metal Binding and Homeostasis, Immune Response
GO Term: Cellular Response To Fluoride -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Autophagy, Apoptosis
GO Term: Regulation Of Neutrophil Migration -> Biodomain: Immune Response, Vasculature, Endolysosome, Lipid Metabolism, Oxidative Stress
GO Term: Negative Regulation Of Neutrophil Migration -> Biodomain: Immune Response, Vasculature, Apoptosis, Oxidative Stress, Proteostasis
GO Term: Positive Regulation Of Neutrophil Migration -> Biodomain: Immune Response, Vasculature, Proteostasis, Oxidative Stress, Synapse
GO Term: Assembly Of Large Subunit Precursor Of Preribosome -> Biodomain: Proteostasis, Autophagy, RNA Spliceosome, Mitochondrial Metabolism, Cell Cycle
GO Term: Regulation Of Mrna Stability Involved In Cellular Response To Uv -> Biodomain: Proteostasis, Oxidative Stress, DNA Repair, Apoptosis, Immune Response
GO Term: Regulation Of Membrane Hyperpolarization -> Biodomain: Synapse, Proteostasis, Oxidative Stress, Mitochondrial Metabolism, Endolysosome
GO Term: Negative Regulation Of Membrane Hyperpolarization -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Endolysosome, Apoptosis
GO Term: Positive Regulation Of Membrane Hyperpolarization -> Biodomain: Synapse, Structural Stabilization, Apoptosis, Proteostasis, Oxidative Stress
GO Term: 1-Phosphatidyl-1D-Myo-Inositol 4,5-Bisphosphate Metabolic Process -> Biodomain: Lipid Metabolism, Synapse, Endolysosome, Autophagy, Proteostasis
GO Term: 1-Phosphatidyl-1D-Myo-Inositol 4,5-Bisphosphate Biosynthetic Process -> Biodomain: Lipid Metabolism, Synapse, Endolysosome, Autophagy, Proteostasis
GO Term: Kinociliary Basal Body -> Biodomain: Tau Homeostasis, Synapse, Structural Stabilization, Endolysosome, Proteostasis
GO Term: Calcium Ion Import Into Cytosol -> Biodomain: Synapse, Oxidative Stress, Apoptosis, Mitochondrial Metabolism, Proteostasis
GO Term: Regulation Of Glucose Mediated Signaling Pathway -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Endolysosome, Lipid Metabolism
GO Term: Positive Regulation Of Glucose Mediated Signaling Pathway -> Biodomain: Mitochondrial Metabolism, APP Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Regulation Of Axon Guidance -> Biodomain: Synapse, Structural Stabilization, Cell Cycle, Proteostasis, Vasculature
GO Term: Positive Regulation Of Axon Guidance -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Carbon Dioxide Binding -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Metal Binding and Homeostasis, Lipid Metabolism
GO Term: Negative Regulation Of Rna Biosynthetic Process -> Biodomain: Epigenetic, RNA Spliceosome, Proteostasis, DNA Repair, Apoptosis
GO Term: Positive Regulation Of Rna Biosynthetic Process -> Biodomain: Epigenetic, Proteostasis, RNA Spliceosome, Oxidative Stress, Immune Response
GO Term: Protein Localization To Pericentric Heterochromatin -> Biodomain: Epigenetic, DNA Repair, Proteostasis, Autophagy, Cell Cycle
GO Term: Regulation Of Receptor Localization To Synapse -> Biodomain: Synapse, Proteostasis, Tau Homeostasis, APP Metabolism, Autophagy
GO Term: Positive Regulation Of Receptor Localization To Synapse -> Biodomain: Synapse, Proteostasis, Endolysosome, Autophagy, Apoptosis
GO Term: Mitochondrial Outer Membrane Permeabilization Involved In Programmed Cell Death -> Biodomain: Apoptosis, Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Regulation Of Nad Metabolic Process -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Autophagy, Lipid Metabolism
GO Term: Respiratory Basal Cell Differentiation -> Biodomain: Proteostasis, Immune Response, Oxidative Stress, Apoptosis, Structural Stabilization
GO Term: Regulation Of Neuroblast Proliferation -> Biodomain: Neurogenesis, Cell Cycle, Developmental Process, Cellular Developmental Process, Regulation of Biological Process
GO Term: Gaba Receptor Complex -> Biodomain: Synapse, Proteostasis, Apoptosis, APP Metabolism, Oxidative Stress
GO Term: Gaba-A Receptor Complex -> Biodomain: Synapse, Proteostasis, Oxidative Stress, Apoptosis, Immune Response
GO Term: G Protein-Coupled Gaba Receptor Complex -> Biodomain: Synapse, Proteostasis, APP Metabolism, Immune Response, Lipid Metabolism
GO Term: Positive Regulation Of Prolactin Secretion -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Negative Regulation Of Skeletal Muscle Satellite Cell Proliferation -> Biodomain: Apoptosis, Cell Cycle, Proteostasis, Structural Stabilization, Autophagy
GO Term: Negative Regulation Of Satellite Cell Differentiation -> Biodomain: Proteostasis, Cell Cycle, Apoptosis, Structural Stabilization, Autophagy
GO Term: Positive Regulation Of Skeletal Muscle Satellite Cell Differentiation -> Biodomain: Proteostasis, Autophagy, Immune Response, Apoptosis, Tau Homeostasis
GO Term: Positive Regulation Of Growth Factor Dependent Skeletal Muscle Satellite Cell Proliferation -> Biodomain: Cell Cycle, Proteostasis, APP Metabolism, Autophagy, Immune Response
GO Term: Negative Regulation Of Proteoglycan Biosynthetic Process -> Biodomain: Proteostasis, Structural Stabilization, APP Metabolism, Lipid Metabolism, Immune Response
GO Term: Positive Regulation Of Proteoglycan Biosynthetic Process -> Biodomain: APP Metabolism, Proteostasis, Synapse, Structural Stabilization, Immune Response
GO Term: Negative Regulation Of Chondrocyte Proliferation -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Structural Stabilization, Autophagy
GO Term: Positive Regulation Of Chondrocyte Proliferation -> Biodomain: Cell Cycle, Structural Stabilization, Proteostasis, Autophagy, Apoptosis
GO Term: Dendritic Filopodium -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Tau Homeostasis, Endolysosome
GO Term: Apoptotic Process Involved In Development -> Biodomain: Apoptosis, Tau Homeostasis, Proteostasis, Oxidative Stress, Synapse
GO Term: Regulation Of Lamellipodium Organization -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Autophagy, Apoptosis
GO Term: Positive Regulation Of Lamellipodium Organization -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Tau Homeostasis, Autophagy
GO Term: Regulation Of Lens Fiber Cell Differentiation -> Biodomain: Cell Cycle, Structural Stabilization, Apoptosis, Proteostasis, Epigenetic
GO Term: Negative Regulation Of Lens Fiber Cell Differentiation -> Biodomain: Proteostasis, Autophagy, Apoptosis, Cell Cycle, Structural Stabilization
GO Term: Positive Regulation Of Lens Fiber Cell Differentiation -> Biodomain: Proteostasis, Autophagy, Apoptosis, Cell Cycle, Oxidative Stress
GO Term: Regulation Of Cell Cycle G2/M Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Epigenetic, DNA Repair
GO Term: Negative Regulation Of Cell Cycle G2/M Phase Transition -> Biodomain: Cell Cycle, Apoptosis, DNA Repair, Oxidative Stress, Proteostasis
GO Term: Positive Regulation Of Cell Cycle G2/M Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, Tau Homeostasis, Oxidative Stress
GO Term: Positive Regulation Of Chondrocyte Development -> Biodomain: Structural Stabilization, Proteostasis, Immune Response, Apoptosis, Cell Cycle
GO Term: Skeletal Muscle Satellite Cell Migration -> Biodomain: Synapse, Structural Stabilization, Proteostasis, Autophagy, Endolysosome
GO Term: Gtpase Activator Complex -> Biodomain: Synapse, Proteostasis, Endolysosome, Autophagy, APP Metabolism
GO Term: Late Endosome To Lysosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, APP Metabolism, Immune Response
GO Term: Mitochondrial Large Ribosomal Subunit Assembly -> Biodomain: Mitochondrial Metabolism, Oxidative Stress, Proteostasis, Synapse, Structural Stabilization
GO Term: Regulation Of Synaptic Vesicle Transport -> Biodomain: Synapse, Proteostasis, Endolysosome, Autophagy, Tau Homeostasis
GO Term: Regulation Of Cell Cycle G1/S Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, DNA Repair, Epigenetic
GO Term: Negative Regulation Of Cell Cycle G1/S Phase Transition -> Biodomain: Cell Cycle, Apoptosis, Proteostasis, DNA Repair, Epigenetic
GO Term: Positive Regulation Of Cell Cycle G1/S Phase Transition -> Biodomain: Cell Cycle, Apoptosis, DNA Repair, Epigenetic, Proteostasis
GO Term: Regulation Of Skeletal Muscle Fiber Differentiation -> Biodomain: Proteostasis, Autophagy, Apoptosis, Structural Stabilization, Cell Cycle
GO Term: Positive Regulation Of Skeletal Muscle Fiber Differentiation -> Biodomain: Proteostasis, Cell Cycle, Apoptosis, Autophagy, Structural Stabilization
GO Term: Negative Regulation Of Protein Localization To Microtubule -> Biodomain: Tau Homeostasis, Proteostasis, Structural Stabilization, Synapse, Autophagy
GO Term: Negative Regulation Of Late Endosome To Lysosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, APP Metabolism, Tau Homeostasis
GO Term: Positive Regulation Of Late Endosome To Lysosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, APP Metabolism, Immune Response
GO Term: Regulation Of Nuclear Migration Along Microtubule -> Biodomain: Tau Homeostasis, Structural Stabilization, Proteostasis, Synapse, Autophagy
GO Term: Positive Regulation Of Mitotic Spindle Elongation -> Biodomain: Cell Cycle, Tau Homeostasis, Structural Stabilization, Apoptosis, Proteostasis
GO Term: Regulation Of Neuronal Signal Transduction -> Biodomain: Synapse, Tau Homeostasis, Oxidative Stress, Proteostasis, Apoptosis
GO Term: Microtubule Cytoskeleton Organization Involved In Mitosis -> Biodomain: Cell Cycle, Apoptosis, Structural Stabilization, Tau Homeostasis, Proteostasis
GO Term: Regulation Of Non-Motile Cilium Assembly -> Biodomain: Proteostasis, Endolysosome, Synapse, Autophagy, Structural Stabilization
GO Term: Negative Regulation Of Non-Motile Cilium Assembly -> Biodomain: Structural Stabilization, Proteostasis, Synapse, Autophagy, Endolysosome
GO Term: Positive Regulation Of Non-Motile Cilium Assembly -> Biodomain: Structural Stabilization, Proteostasis, Autophagy, Synapse, Endolysosome
GO Term: Propionyl-Coa Metabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Propionyl-Coa Catabolic Process -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Autophagy
GO Term: Propionyl-Coa Biosynthetic Process -> Biodomain: Lipid Metabolism, Mitochondrial Metabolism, Proteostasis, Oxidative Stress, Autophagy
GO Term: Regulation Of Retina Development In Camera-Type Eye -> Biodomain: Synapse, Proteostasis, APP Metabolism, Endolysosome, Structural Stabilization
GO Term: Negative Regulation Of Amacrine Cell Differentiation -> Biodomain: Synapse, Tau Homeostasis, Structural Stabilization, Proteostasis, Immune Response
GO Term: Positive Regulation Of Amacrine Cell Differentiation -> Biodomain: Synapse, Cell Cycle, Apoptosis, Structural Stabilization, Tau Homeostasis
GO Term: Regulation Of Response To Oxidative Stress -> Biodomain: Oxidative Stress, Mitochondrial Metabolism, Proteostasis, Apoptosis, Immune Response
GO Term: Negative Regulation Of Response To Oxidative Stress -> Biodomain: Oxidative Stress, Proteostasis, Autophagy, Mitochondrial Metabolism, Apoptosis
GO Term: Positive Regulation Of Response To Oxidative Stress -> Biodomain: Oxidative Stress, Autophagy, Proteostasis, Apoptosis, Immune Response
GO Term: Protein Localization To Astral Microtubule -> Biodomain: Tau Homeostasis, Structural Stabilization, Proteostasis, Autophagy, Synapse
GO Term: Protein Localization To Spindle Microtubule -> Biodomain: Tau Homeostasis, Proteostasis, Structural Stabilization, Cell Cycle, Apoptosis
GO Term: Regulation Of Mirna Transcription -> Biodomain: Epigenetic, Proteostasis, Synapse, Tau Homeostasis, Immune Response
GO Term: Negative Regulation Of Mirna Transcription -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Positive Regulation Of Mirna Transcription -> Biodomain: ERROR: Error code: 400 - {'error': {'message': "The length of your prompt exceeds the model's max input limit 65536. Please reduce the length of your prompt and try again.", 'type': 'invalid_request_error', 'param': None, 'code': 'invalid_request_error'}}
GO Term: Terminal Web Assembly -> Biodomain: Structural Stabilization, Synapse, Proteostasis, Autophagy, Endolysosome
GO Term: Regulation Of Postsynaptic Density Protein 95 Clustering -> Biodomain: Synapse, Proteostasis, Structural Stabilization, Endolysosome, Autophagy
GO Term: Negative Regulation Of Autophagosome Assembly -> Biodomain: Autophagy, Proteostasis, Endolysosome, APP Metabolism, Tau Homeostasis
GO Term: Regulation Of Supramolecular Fiber Organization -> Biodomain: Tau Homeostasis, Proteostasis, APP Metabolism, Structural Stabilization, Synapse
GO Term: Negative Regulation Of Supramolecular Fiber Organization -> Biodomain: Proteostasis, Tau Homeostasis, APP Metabolism, Synapse, Autophagy
GO Term: Positive Regulation Of Supramolecular Fiber Organization -> Biodomain: APP Metabolism, Tau Homeostasis, Proteostasis, Autophagy, Synapse
GO Term: Regulation Of Melanosome Transport -> Biodomain: Synapse, Proteostasis, Endolysosome, Autophagy, Tau Homeostasis
GO Term: Positive Regulation Of Melanosome Transport -> Biodomain: Endolysosome, Proteostasis, Autophagy, Synapse, Tau Homeostasis
GO Term: Protein Kinase Complex -> Biodomain: Proteostasis, Tau Homeostasis, Apoptosis, Autophagy, Oxidative Stress
GO Term: Pyruvate Kinase Complex -> Biodomain: Mitochondrial Metabolism, Lipid Metabolism, Oxidative Stress, Proteostasis, Synapse
GO Term: Positive Regulation Of Neuroepithelial Cell Differentiation -> Biodomain: Cell Cycle, Synapse, Structural Stabilization, Proteostasis, Autophagy
GO Term: Regulation Of Protein Polyubiquitination -> Biodomain: Proteostasis, Autophagy, APP Metabolism, Tau Homeostasis, Immune Response
GO Term: Negative Regulation Of Protein Polyubiquitination -> Biodomain: Proteostasis, Autophagy, APP Metabolism, Tau Homeostasis, Endolysosome
Saved results to: Experiment/DeepSeek/01-Reference_free/04-AD_temp/Temp_0.5/go_biodomain_results_part_34.csv
Logged runtime to: Experiment/DeepSeek/01-Reference_free/04-AD_temp/Temp_0.5/runtime_log.csv
